,instance,rule,preprocessed rules,lang
1019,pixelfed.tokyo,pixelfed.tokyoでは自由なコミュニケーションの場を提供していますが、悪意のある表現や差別的な発言は許可されません。,pixelfedtokyoでは自由なコミュニケーションの場を提供していますが悪意のある表現や差別的な発言は許可されません,non-Englsih
1020,pixelfed.tokyo,嫌がらせやいじめ、脅迫的な行為を禁止します。,嫌がらせやいじめ脅迫的な行為を禁止します,non-Englsih
1021,pixelfed.tokyo,虚偽の情報でユーザーを過剰に煽動する行為(フェイクニュースなど)を禁止します。,虚偽の情報でユーザーを過剰に煽動する行為フェイクニュースなどを禁止します,non-Englsih
1022,pixelfed.tokyo,一般的に個人情報とされる情報(クレジットカード番号や顔写真、住所、本名、生年月日など)を本人の許可無く共有しないでください。,一般的に個人情報とされる情報クレジットカード番号や顔写真住所本名生年月日などを本人の許可無く共有しないでください,non-Englsih
1023,pixelfed.tokyo,児童からの搾取、虐待に当てはまるコンテンツを共有することを固く禁止します。,児童からの搾取虐待に当てはまるコンテンツを共有することを固く禁止します,non-Englsih
1024,pixelfed.tokyo,児童ポルノ等を始めとした違法な性的コンテンツの共有はおやめください。,児童ポルノ等を始めとした違法な性的コンテンツの共有はおやめください,non-Englsih
1025,pixelfed.tokyo,衝撃を与えること、世間を騒がせること、もしくは不当に不快感を与えることを主な目的とする暴力的または残虐なコンテンツを投稿することを禁止します。,衝撃を与えること世間を騒がせることもしくは不当に不快感を与えることを主な目的とする暴力的または残虐なコンテンツを投稿することを禁止します,non-Englsih
1026,pixelfed.tokyo,他人または代表しない組織になりすましてコンテンツを共有することを禁止します。,他人または代表しない組織になりすましてコンテンツを共有することを禁止します,non-Englsih
1027,pixelfed.tokyo,pixelfed.tokyoは運営の許可無くスパム行為(当サービスの目的としない広告目的のみとみなされる画像/動画の共有)を行うことを認めていません。,pixelfedtokyoは運営の許可無くスパム行為当サービスの目的としない広告目的のみとみなされる画像動画の共有を行うことを認めていません,non-Englsih
1028,pixelfed.tokyo,ブロックやミュートなどの機能・アカウント停止などの運営によるモデレーション行為をかいくぐるためなど、悪意によってアカウントを複数作成することを禁止します。,ブロックやミュートなどの機能アカウント停止などの運営によるモデレーション行為をかいくぐるためなど悪意によってアカウントを複数作成することを禁止します,non-Englsih
1029,astrodon.social,"No hate speech, sexism, ableism, homophobia, transphobia, discrimination, or harassment of any kind.",no hate speech sexism ableism homophobia transphobia discrimination or harassment of any kind,English
1030,astrodon.social,"Be respectful and treat others the way you want to be treated. Disagreement and collegiate discussion is acceptable, and rational debate is to be encouraged. Rudeness, insults, exclusion of others, dogpiling, and other anti-social behaviour is not.",be respectful and treat others the way you want to be treated disagreement and collegiate discussion is acceptable and rational debate is to be encouraged rudeness insults exclusion of others dogpiling and other antisocial behaviour is not,English
1031,astrodon.social,"No advertising or spam content. It's okay to promote yourself (especially your work and publications!), but not paid products or services.",no advertising or spam content its okay to promote yourself especially your work and publications but not paid products or services,English
1032,astrodon.social,"Public images and media must be annotated. Where the material is not yours, source attribution must be provided, preferably with a link to the original. ",public images and media must be annotated where the material is not yours source attribution must be provided preferably with a link to the original,English
