,instance,rule,preprocessed rules,lang
942,md.uzla.net,第三者の著作物を侵害する行為は禁止します。これには、イラスト、音楽、映像、文学作品、写真などが含まれます。著作権や知的財産権を尊重することが求められます。,第三者の著作物を侵害する行為は禁止しますこれにはイラスト音楽映像文学作品写真などが含まれます著作権や知的財産権を尊重することが求められます,non-Englsih
943,md.uzla.net,他ユーザー、および第三者の個人情報を共有する行為は禁止します。これには、住所、電話番号、メールアドレスなど、特定の個人を特定できる情報が含まれます。,他ユーザーおよび第三者の個人情報を共有する行為は禁止しますこれには住所電話番号メールアドレスなど特定の個人を特定できる情報が含まれます,non-Englsih
944,md.uzla.net,意図的に誤った情報を共有したり、誤解を招くような情報を流布する行為は禁止します。信頼性と正確性を保つことが重要です。,意図的に誤った情報を共有したり誤解を招くような情報を流布する行為は禁止します信頼性と正確性を保つことが重要です,non-Englsih
945,md.uzla.net,広告、プロモーション、またはその他の未承認の商業的な内容（いわゆるスパム）を送信したり、投稿することは禁止します。,広告プロモーションまたはその他の未承認の商業的な内容いわゆるスパムを送信したり投稿することは禁止します,non-Englsih
946,md.uzla.net,SNS上で個人的な紛争をエスカレートさせることは避けてください。問題が発生した場合は、プライベートな通信手段を使用したり、必要な場合には適切な法執行機関に連絡してください。,sns上で個人的な紛争をエスカレートさせることは避けてください問題が発生した場合はプライベートな通信手段を使用したり必要な場合には適切な法執行機関に連絡してください,non-Englsih
947,mastodon.teamrocket.nz,This server is hosted and used by only two people so we don't really have any rules.,this server is hosted and used by only two people so we dont really have any rules,English
948,mstdn.sidh.bzh,this is a single user instance. No account creation here so no specific rule is needed. I'm not the kind of person that insult or harass people anyway ^^,this is a single user instance no account creation here so no specific rule is needed im not the kind of person that insult or harass people anyway,English
949,pulpunte-chinpun.xyz,むやみにサーバーを破壊しない,むやみにサーバーを破壊しない,non-Englsih
950,pigeon.place,No sexual content involving minors (including artistic depictions); no gore or extremely graphic violence (including artistic depictions),no sexual content involving minors including artistic depictions no gore or extremely graphic violence including artistic depictions,English
951,pigeon.place,"No bigotry (i.e. National Socialism, Nazism, Holocaust denial, racism, alt right/""free speech"", transphobia, misogyny) - critical discussion is OK. Any images of explicit hate symbols being discussed (e.g. swastikas) must be under a Content Warning",no bigotry ie national socialism nazism holocaust denial racism alt rightfree speech transphobia misogyny critical discussion is ok any images of explicit hate symbols being discussed eg swastikas must be under a content warning,English
952,pigeon.place,"No trolling, blatantly inciting violence, or dangerous misinformation (e.g. antivax, conspiracy theories) - critical discussion is OK",no trolling blatantly inciting violence or dangerous misinformation eg antivax conspiracy theories critical discussion is ok,English
953,pigeon.place,No bots or automated mass following/content aggregation ,no bots or automated mass followingcontent aggregation,English
954,surreptitious.ly,Don't be a jerk!,dont be a jerk,non-Englsih
955,surreptitious.ly,"This server is all-inclusive, respect everyone.

We don't discriminate against anyone for any reason, with the exception of rule #3",this server is allinclusive respect everyone we dont discriminate against anyone for any reason with the exception of rule 3,English
956,surreptitious.ly,"No hateful activity.

Hateful activity and speech will not be tolerated.  ",no hateful activity hateful activity and speech will not be tolerated,English
957,masto.blasters.fr,"C'est mon serveur, si tu veux un compte, faut me demander.",cest mon serveur si tu veux un compte faut me demander,non-Englsih
958,minmin.hostdon.ne.jp,差別を無くす方向で、快適さを保ちます,差別を無くす方向で快適さを保ちます,non-Englsih
959,mastodon.nissesdomain.org,No faggotry,no faggotry,non-Englsih
960,mastodon.nissesdomain.org,No personal information,no personal information,non-Englsih
961,mastodon.nissesdomain.org,No dick pics,no dick pics,non-Englsih
962,masto.theoks.net,Be nice,be nice,English
963,masto.theoks.net,No spamming / unsolicited messages.,no spamming unsolicited messages,non-Englsih
964,pixelfed.rzgierskopp.de,"No insult, discrimination and harassment.",no insult discrimination and harassment,English
965,pixelfed.rzgierskopp.de,No incitement to crime.,no incitement to crime,non-Englsih
966,pixelfed.rzgierskopp.de,No extremist content.,no extremist content,non-Englsih
967,pixelfed.rzgierskopp.de,Sexual content must be marked accordingly.,sexual content must be marked accordingly,English
968,pixelfed.rzgierskopp.de,Content depicting violence must be marked accordingly.,content depicting violence must be marked accordingly,English
969,nap.social,Welcome to The NAP Platform!,welcome to the nap platform,English
970,nap.social,Everyone can join this community!,everyone can join this community,English
971,nap.social,Don't rude to anyone,dont rude to anyone,non-Englsih
972,nap.social,"On The NAP Platform, you MUST follow Taiwanese laws",on the nap platform you must follow taiwanese laws,English
973,nap.social,"We accept NSFW content, but you must label it as sensitive content",we accept nsfw content but you must label it as sensitive content,English
974,nap.social,Have FUN!,have fun,non-Englsih
975,droolware.social,Sexually explicit or violent media must be marked as sensitive when posting,sexually explicit or violent media must be marked as sensitive when posting,English
976,droolware.social,"No racism, sexism, homophobia, transphobia, xenophobia, or casteism",no racism sexism homophobia transphobia xenophobia or casteism,non-Englsih
977,droolware.social,No incitement of violence or promotion of violent ideologies,no incitement of violence or promotion of violent ideologies,English
978,droolware.social,"No harassment, dogpiling or doxxing of other users",no harassment dogpiling or doxxing of other users,English
979,droolware.social,Do not share intentionally false or misleading information,do not share intentionally false or misleading information,English
980,mastodon.a17t.dev,Be kind and respectful ,be kind and respectful,English
981,lostall.faith,"Don't be a jerk, be nice",dont be a jerk be nice,non-Englsih
982,drykath.red,Be chill.,be chill,English
983,drykath.red,Be positive.,be positive,English
984,drykath.red,Be Drykath.,be drykath,non-Englsih
985,mastodon.beehive.ee,"Don't be a dick, or at least be a pretty one.",dont be a dick or at least be a pretty one,English
