,instance,rule,preprocessed rules,lang
2234,aircrew.rocks,Bots may only interact with a user when they're invited by that user to do so.,bots may only interact with a user when theyre invited by that user to do so,English
2235,aircrew.rocks,"If you need to post with a high frequency, please set your posts to be unlisted to keep the local timeline readable.",if you need to post with a high frequency please set your posts to be unlisted to keep the local timeline readable,English
2236,aircrew.rocks,"In discussions, please remain civil, do not insult the people you're talking to, and try to avoid irony, sarcasm, or similar modes of language – they typically don't translate well to written language and tend to escalate discussions or misunderstandings.
",in discussions please remain civil do not insult the people youre talking to and try to avoid irony sarcasm or similar modes of language they typically dont translate well to written language and tend to escalate discussions or misunderstandings,English
2237,aircrew.rocks,"Cryptographic is harming the planet and the economy. Advertisement for cryptomining, in any form, will lead to a immediate suspension of the account.",cryptographic is harming the planet and the economy advertisement for cryptomining in any form will lead to a immediate suspension of the account,English
2238,aircrew.rocks,Please report behaviour that bothers you. We will keep your report confidential.,please report behaviour that bothers you we will keep your report confidential,English
2239,bewegung.social,"Alle Menschen, die sich für eine lebenswerte Welt engagieren wollen, sind bei uns willkommen. Wir möchten einen respektvollen Umgang miteinander pflegen und gute Gastgeber.innen sein.",alle menschen die sich für eine lebenswerte welt engagieren wollen sind bei uns willkommen wir möchten einen respektvollen umgang miteinander pflegen und gute gastgeberinnen sein,non-Englsih
2240,bewegung.social,"Sollte uns das einmal nicht gelingen, gehe nicht einfach nur still weg, sondern sprich uns bitte an, damit sich alle Beteiligten bei uns wohlfühlen und einbringen können.",sollte uns das einmal nicht gelingen gehe nicht einfach nur still weg sondern sprich uns bitte an damit sich alle beteiligten bei uns wohlfühlen und einbringen können,non-Englsih
2241,bewegung.social,"Auf ""bewegung.social"" bekommen nur Angehörige der sozialen zivilgesellschaftlichen Bewegungen einen Zugang. Privatpersonen holen sich bitte auf digitalcourage.social einen Account.",auf bewegungsocial bekommen nur angehörige der sozialen zivilgesellschaftlichen bewegungen einen zugang privatpersonen holen sich bitte auf digitalcouragesocial einen account,non-Englsih
2242,atx.pub,"Don't be a dick. If you screw up and get called out on it, apologize and move on, and try to learn from it. This one is vague, but as the Supreme Court said, ""I know it when I see it."" Similarly, try not to take deep offense easily. Reasonable people can disagree without violating this rule.",dont be a dick if you screw up and get called out on it apologize and move on and try to learn from it this one is vague but as the supreme court said i know it when i see it similarly try not to take deep offense easily reasonable people can disagree without violating this rule,English
2243,atx.pub,"No spam or advertising. You may promote yourself and causes you care about, but keep it reasonable. ",no spam or advertising you may promote yourself and causes you care about but keep it reasonable,English
2244,atx.pub,"Please make use of content warnings (CW's) where appropriate. Things that should definitely get CWs (but not limited to): violence, trauma, imagery associated with those. Things you can CW (but shouldn't feel pressured to): politics, media, sports?",please make use of content warnings cws where appropriate things that should definitely get cws but not limited to violence trauma imagery associated with those things you can cw but shouldnt feel pressured to politics media sports,English
2245,atx.pub,"Absolutely no: bigotry; racism; misogyny; xenophobia; discrimination on the basis of race, ethnicity, nationality, religion, gender, sexual preferences, body type.  (See Rule 1)",absolutely no bigotry racism misogyny xenophobia discrimination on the basis of race ethnicity nationality religion gender sexual preferences body type see rule 1,English
2246,atx.pub,"No advocacy of violence or inciting violence, including harassment. This one will get you banned quickly.",no advocacy of violence or inciting violence including harassment this one will get you banned quickly,English
2247,atx.pub,"No commercial bots, follow bots, or any bots that annoy the admins of this instance. If you want to point a bot at us, please make it useful or something that elevates discourse.",no commercial bots follow bots or any bots that annoy the admins of this instance if you want to point a bot at us please make it useful or something that elevates discourse,English
2248,atx.pub,No stalking or harassment. ,no stalking or harassment,non-Englsih
2249,atx.pub,"Represent Austin well when interacting with the rest of the fediverse. If we get legitimate complaints about a user here from another admin, we will most likely take action to avoid being defederated.",represent austin well when interacting with the rest of the fediverse if we get legitimate complaints about a user here from another admin we will most likely take action to avoid being defederated,English
2250,social.audiovalentine.com,Be a good person.,be a good person,English
2251,social.zdx.fr,Cette instance Mastodon est strictement soumise au droit Français et Européen.,cette instance mastodon est strictement soumise au droit français et européen,non-Englsih
2252,social.zdx.fr,"La modération s'applique sur une base strictement légale, et non idéologique.",la modération sapplique sur une base strictement légale et non idéologique,non-Englsih
2253,social.zdx.fr,"Les comptes et instances bloqués le sont également sur une base légale. Leur liste est disponible depuis le ""À propos"" : https://social.zdx.fr/about",les comptes et instances bloqués le sont également sur une base légale leur liste est disponible depuis le à propos httpssocialzdxfrabout,non-Englsih
