,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
833,833,868,sns.opencourse.kr,선정적이거나 보고 싶지 않은 내용이 있을 때는 뮤트를 해주시고 추가로 차단이나 신고 기능을 이용해 주세요.,선정적이거나 보고 싶지 않은 내용이 있을 때는 뮤트를 해주시고 추가로 차단이나 신고 기능을 이용해 주세요,non-Englsih,"If you have any sensational or wanting to see, please mute and use additional blocking or reporting functions.",formal,0.9986536502838135,Instruction,Instruction
834,834,869,sns.opencourse.kr,후방주의 등 민감한 내용은 CW(글 가리기) 기능을 이용해 가려서 올려주세요.,후방주의 등 민감한 내용은 cw글 가리기 기능을 이용해 가려서 올려주세요,non-Englsih,"For sensitive content such as rearism, please upload it using the CW article.",formal,0.9986394047737122,Instruction,Instruction
835,835,870,sns.opencourse.kr,무분별한 비방이나 불법적인 주제를 요구하는 경우 경고후 차단 조치합니다.,무분별한 비방이나 불법적인 주제를 요구하는 경우 경고후 차단 조치합니다,non-Englsih,"If you require indiscriminate slander or illegal topic, it will be blocked after warning",formal,0.9966369867324829,Instruction,Instruction
836,836,871,sns.opencourse.kr,"봇은 로컬이나 글로벌 타임라인이 아닌, 홈 타임라인에서만 보일 수 있도록 해주세요.",봇은 로컬이나 글로벌 타임라인이 아닌 홈 타임라인에서만 보일 수 있도록 해주세요,non-Englsih,"Bots can only be seen in the home timeline, not local or global timelines.",formal,0.9986396431922913,Information/Explanation,Information/Explanation
837,837,872,social.maplecrew.org,From the neighborhood? Come join us!,from the neighborhood come join us,English,from the neighborhood come join us,informal,0.9973318576812744,Prose/Lyrical,Prose/Lyrical
838,838,873,masto.evelynyap.com,Keep it wholesome -- safe enough for kids and respectful enough for the Pope or any monk or nun.,keep it wholesome safe enough for kids and respectful enough for the pope or any monk or nun,English,keep it wholesome safe enough for kids and respectful enough for the pope or any monk or nun,informal,0.9975638389587402,Promotion,Promotion
839,839,874,masto.evelynyap.com,"Don't be a jerk. No harassment, bullying or doxxing.",dont be a jerk no harassment bullying or doxxing,non-Englsih,dont be a jerk no harassment bullying or doxxing,informal,0.9976024031639099,Promotion,Promotion
840,840,875,masto.evelynyap.com,Be a peacekeeper/peacemaker. No incitement of violence or promotion of violent ideologies.,be a peacekeeperpeacemaker no incitement of violence or promotion of violent ideologies,English,be a peacekeeperpeacemaker no incitement of violence or promotion of violent ideologies,informal,0.9831576943397522,Promotion,Promotion
841,841,876,masto.evelynyap.com,Abide by the law. No illegal content whatsoever.,abide by the law no illegal content whatsoever,English,abide by the law no illegal content whatsoever,informal,0.9961069226264954,Legal,Legal
842,842,877,masto.evelynyap.com,Be a good neighbor. Be helpful and kind. But do be honest too.,be a good neighbor be helpful and kind but do be honest too,English,be a good neighbor be helpful and kind but do be honest too,informal,0.9972630739212036,Promotion,Promotion
843,843,878,microblog.lunai.re,Don't be rude,dont be rude,non-Englsih,dont be rude,informal,0.9900895357131958,Forum,Forum
844,844,879,microblog.lunai.re,Don't harass anyone,dont harass anyone,English,dont harass anyone,informal,0.9971635937690735,Forum,Forum
845,845,880,microblog.lunai.re,Don't be an asshole,dont be an asshole,English,dont be an asshole,informal,0.9966087341308594,Prose/Lyrical,Prose/Lyrical
846,846,881,social.wikimedia.es,Acepto seguir las normas,acepto seguir las normas,non-Englsih,I accept to follow the rules,formal,0.9496592283248901,Forum,Forum
847,847,882,mastodon.cooleysekula.net,"No toxic and hateful speech. We have a zero-tolerance policy on attacks against anyone’s gender identity or expression, sexual orientation, race, ethnicity, nationality, religion, age, disability, personal appearance, or socio-economic status.",no toxic and hateful speech we have a zerotolerance policy on attacks against anyones gender identity or expression sexual orientation race ethnicity nationality religion age disability personal appearance or socioeconomic status,English,no toxic and hateful speech we have a zerotolerance policy on attacks against anyones gender identity or expression sexual orientation race ethnicity nationality religion age disability personal appearance or socioeconomic status,formal,0.8533568382263184,Promotion,Promotion
848,848,883,mastodon.cooleysekula.net,"No incitement of violence and no promotion of misleading or violent ideologies. 
",no incitement of violence and no promotion of misleading or violent ideologies,English,no incitement of violence and no promotion of misleading or violent ideologies,informal,0.9573125243186951,Promotion,Promotion
849,849,884,mastodon.cooleysekula.net,"No harassment, dogpiling, or unwanted advances. You may not continue to engage with a user who has explicitly requested that you stop. ",no harassment dogpiling or unwanted advances you may not continue to engage with a user who has explicitly requested that you stop,English,no harassment dogpiling or unwanted advances you may not continue to engage with a user who has explicitly requested that you stop,formal,0.9756895303726196,Legal,Legal
850,850,885,mastodon.cooleysekula.net,No doxxing of other users. Unauthorised requests for or distribution of any personal information or data is not allowed. Please treat personally identifying information with respect and privacy.,no doxxing of other users unauthorised requests for or distribution of any personal information or data is not allowed please treat personally identifying information with respect and privacy,English,no doxxing of other users unauthorised requests for or distribution of any personal information or data is not allowed please treat personally identifying information with respect and privacy,formal,0.9957036375999451,Legal,Legal
851,851,886,mastodon.cooleysekula.net,"No content illegal in Canada or copyrighted content that you don't own rights to. Illegal or copyrighted content is not allowed to be stored, posted, or discussed on this instance.",no content illegal in canada or copyrighted content that you dont own rights to illegal or copyrighted content is not allowed to be stored posted or discussed on this instance,English,no content illegal in canada or copyrighted content that you dont own rights to illegal or copyrighted content is not allowed to be stored posted or discussed on this instance,informal,0.9554505944252014,Legal,Legal
852,852,887,mastodon.cooleysekula.net,Sexually explicit or violent media must be marked appropriately. Posts and images with sexually explicit or violence must be flagged as sensitive and contain a content warning. Users may not have sexually explicit or violent media as a profile photo or header image. ,sexually explicit or violent media must be marked appropriately posts and images with sexually explicit or violence must be flagged as sensitive and contain a content warning users may not have sexually explicit or violent media as a profile photo or header image,English,sexually explicit or violent media must be marked appropriately posts and images with sexually explicit or violence must be flagged as sensitive and contain a content warning users may not have sexually explicit or violent media as a profile photo or header image,formal,0.9978753328323364,Legal,Legal
853,853,888,mastodon.cooleysekula.net,"No spamming. Excessive posting, boosting, advertising or mass-marketing posts will be actioned accordingly and based on intent.
",no spamming excessive posting boosting advertising or massmarketing posts will be actioned accordingly and based on intent,English,no spamming excessive posting boosting advertising or massmarketing posts will be actioned accordingly and based on intent,formal,0.8329859375953674,Promotion,Promotion
854,854,889,mastodon.cooleysekula.net,"Be yourself. Accounts intended to impersonate or parody are not permitted, and those found to be directly misrepresenting themselves as another person or entity will be actioned accordingly.",be yourself accounts intended to impersonate or parody are not permitted and those found to be directly misrepresenting themselves as another person or entity will be actioned accordingly,English,be yourself accounts intended to impersonate or parody are not permitted and those found to be directly misrepresenting themselves as another person or entity will be actioned accordingly,formal,0.994005560874939,Legal,Legal
