,Unnamed: 0.1,Unnamed: 0,instance,rule,preprocessed rules,lang,translated rules,formality label,formality score,genre label,genre score
1054,1054,1152,mastodon.hams.social,"Please be respectful of others. Their age, gender, sexual orientation, gender identity, background, preference for transistors over valves, etc. are all _NOT_ reasons to be a twit.
",please be respectful of others their age gender sexual orientation gender identity background preference for transistors over valves etc are all _not_ reasons to be a twit,English,please be respectful of others their age gender sexual orientation gender identity background preference for transistors over valves etc are all _not_ reasons to be a twit,informal,0.9897311329841614,Forum,Forum
1055,1055,1153,mastodon.hams.social,"No spam, no commercial advertising (occasional personal listings are OK), no sexually explicit or violent media (yes that includes pictures of your gun), no threats of violence.",no spam no commercial advertising occasional personal listings are ok no sexually explicit or violent media yes that includes pictures of your gun no threats of violence,English,no spam no commercial advertising occasional personal listings are ok no sexually explicit or violent media yes that includes pictures of your gun no threats of violence,informal,0.9934403300285339,Promotion,Promotion
1056,1056,1154,mastodon.hams.social,"No illegal content - this server is hosted in California, United States.",no illegal content this server is hosted in california united states,English,no illegal content this server is hosted in california united states,informal,0.9866864681243896,Promotion,Promotion
1057,1057,1155,mastodon.hams.social,"When apply for an account, if you've actually read these rules, please end your ""Why do you want to join?"" with the phrase ""badger parsnips"".",when apply for an account if youve actually read these rules please end your why do you want to join with the phrase badger parsnips,English,when apply for an account if youve actually read these rules please end your why do you want to join with the phrase badger parsnips,informal,0.9947322607040405,Forum,Forum
1058,1058,1156,neurodifferent.me,"We support self-identification/diagnosis as these are often inaccessible due to cost, biases and other factors. Questioning folks are welcome. ",we support selfidentificationdiagnosis as these are often inaccessible due to cost biases and other factors questioning folks are welcome,English,we support selfidentificationdiagnosis as these are often inaccessible due to cost biases and other factors questioning folks are welcome,formal,0.9986514449119568,Promotion,Promotion
1059,1059,1157,neurodifferent.me,"No racism, sexism, homophobia, transphobia, queerphobia, able-ism, etc. will be tolerated.",no racism sexism homophobia transphobia queerphobia ableism etc will be tolerated,English,no racism sexism homophobia transphobia queerphobia ableism etc will be tolerated,informal,0.9975674152374268,Promotion,Promotion
1060,1060,1158,neurodifferent.me,No impersonating other people.,no impersonating other people,English,no impersonating other people,informal,0.9954197406768799,Other,Other
1061,1061,1159,neurodifferent.me,No harassment of any kind.,no harassment of any kind,English,no harassment of any kind,informal,0.9970763921737671,Legal,Legal
1062,1062,1160,neurodifferent.me,"No shortened links, e.g. bit.ly, t.ly, goo.gl, ift.tt, lnkd.in, is.gd or t.co (These are malicious because link-shorteners track users without their consent and obscure the destination address, which also prevents users from being able to decide whether they want to visit the link beforehand).",no shortened links eg bitly tly googl ifttt lnkdin isgd or tco these are malicious because linkshorteners track users without their consent and obscure the destination address which also prevents users from being able to decide whether they want to visit the link beforehand,English,no shortened links eg bitly tly googl ifttt lnkdin isgd or tco these are malicious because linkshorteners track users without their consent and obscure the destination address which also prevents users from being able to decide whether they want to visit the link beforehand,informal,0.9897215962409973,Forum,Forum
1063,1063,1161,neurodifferent.me,"No advertisements for cryptocurrencies, NFT's, or multi-level marketing schemes.",no advertisements for cryptocurrencies nfts or multilevel marketing schemes,English,no advertisements for cryptocurrencies nfts or multilevel marketing schemes,informal,0.99604731798172,Promotion,Promotion
1064,1064,1162,neurodifferent.me,We strongly discourage posting un-described images or video on Public privacy setting. ,we strongly discourage posting undescribed images or video on public privacy setting,English,we strongly discourage posting undescribed images or video on public privacy setting,informal,0.968105137348175,Other,Other
1065,1065,1163,neurodifferent.me,"No neurodifferent user is to create cross-post only accounts from Twitter, RSS on Public privacy setting on this server. Note: this rule applies to the users of neurodifferent.me.  Other instances have their own rules regarding this.",no neurodifferent user is to create crosspost only accounts from twitter rss on public privacy setting on this server note this rule applies to the users of neurodifferentme other instances have their own rules regarding this,English,no neurodifferent user is to create crosspost only accounts from twitter rss on public privacy setting on this server note this rule applies to the users of neurodifferentme other instances have their own rules regarding this,informal,0.7264240384101868,Legal,Legal
1066,1066,1164,neurodifferent.me,No serious dishonesty that is hurtful to others shall be posted by a user on this server. ,no serious dishonesty that is hurtful to others shall be posted by a user on this server,English,no serious dishonesty that is hurtful to others shall be posted by a user on this server,informal,0.9581348896026611,Legal,Legal
1067,1067,1165,neurodifferent.me,"No promotion or support of treatments which aim to suppress characteristics of individual identity (ABA, Conversion Therapy) is permitted on this server.",no promotion or support of treatments which aim to suppress characteristics of individual identity aba conversion therapy is permitted on this server,English,no promotion or support of treatments which aim to suppress characteristics of individual identity aba conversion therapy is permitted on this server,formal,0.9298447966575623,Legal,Legal
1068,1068,1166,better.boston,"All forms of bigotry, including racism, sexism, homophobia and transphobia are strictly prohibited and actively moderated.",all forms of bigotry including racism sexism homophobia and transphobia are strictly prohibited and actively moderated,English,all forms of bigotry including racism sexism homophobia and transphobia are strictly prohibited and actively moderated,formal,0.9796531200408936,Information/Explanation,Information/Explanation
1069,1069,1167,better.boston,No harassment of other users on this or other servers.,no harassment of other users on this or other servers,English,no harassment of other users on this or other servers,informal,0.9958277344703674,Legal,Legal
1070,1070,1168,better.boston,Be neighborly and cordial - please let moderators and administrators handle issues as appropriate.,be neighborly and cordial please let moderators and administrators handle issues as appropriate,English,be neighborly and cordial please let moderators and administrators handle issues as appropriate,formal,0.9401814341545105,Other,Other
1071,1071,1169,better.boston,No explicit (NSFW) content without content warnings and/or sensitive media markers. Explicit content must not be used in user avatars or header images.,no explicit nsfw content without content warnings andor sensitive media markers explicit content must not be used in user avatars or header images,English,no explicit nsfw content without content warnings andor sensitive media markers explicit content must not be used in user avatars or header images,informal,0.9917570948600769,Legal,Legal
1072,1072,1170,better.boston,"No content illegal in the following countries: United States, Germany",no content illegal in the following countries united states germany,English,no content illegal in the following countries united states germany,informal,0.9845225811004639,Legal,Legal
